State_Code,State,Area_Type,Age_Group,Education_Level,Gender,Population
7,Nct Of Delhi,Total,40-44,Higher Secondary,Females,46398
7,Nct Of Delhi,Total,45-49,Higher Secondary,Females,34824
7,Nct Of Delhi,Total,50-54,Higher Secondary,Females,22557
7,Nct Of Delhi,Total,55-59,Higher Secondary,Females,15419
7,Nct Of Delhi,Total,60-64,Higher Secondary,Females,10873
7,Nct Of Delhi,Total,65-69,Higher Secondary,Females,5888
7,Nct Of Delhi,Total,70-74,Higher Secondary,Females,3165
7,Nct Of Delhi,Total,75-79,Higher Secondary,Females,1364
7,Nct Of Delhi,Total,80+,Higher Secondary,Females,1538
7,Nct Of Delhi,Total,Age not stated,Higher Secondary,Females,508
7,Nct Of Delhi,Rural,All ages,Higher Secondary,Females,15190
7,Nct Of Delhi,Rural,0-6,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,7,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,8,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,9,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,10,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,11,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,12,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,13,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,14,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,15,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,16,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,17,Higher Secondary,Females,0
7,Nct Of Delhi,Rural,18,Higher Secondary,Females,1322
7,Nct Of Delhi,Rural,19,Higher Secondary,Females,1435
7,Nct Of Delhi,Rural,20-24,Higher Secondary,Females,4802
7,Nct Of Delhi,Rural,25-29,Higher Secondary,Females,2597
7,Nct Of Delhi,Rural,30-34,Higher Secondary,Females,1768
7,Nct Of Delhi,Rural,35-39,Higher Secondary,Females,1463
7,Nct Of Delhi,Rural,40-44,Higher Secondary,Females,836
7,Nct Of Delhi,Rural,45-49,Higher Secondary,Females,446
7,Nct Of Delhi,Rural,50-54,Higher Secondary,Females,219
7,Nct Of Delhi,Rural,55-59,Higher Secondary,Females,132
7,Nct Of Delhi,Rural,60-64,Higher Secondary,Females,86
7,Nct Of Delhi,Rural,65-69,Higher Secondary,Females,30
7,Nct Of Delhi,Rural,70-74,Higher Secondary,Females,11
7,Nct Of Delhi,Rural,75-79,Higher Secondary,Females,3
7,Nct Of Delhi,Rural,80+,Higher Secondary,Females,21
7,Nct Of Delhi,Rural,Age not stated,Higher Secondary,Females,19
7,Nct Of Delhi,Urban,All ages,Higher Secondary,Females,652949
7,Nct Of Delhi,Urban,0-6,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,7,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,8,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,9,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,10,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,11,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,12,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,13,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,14,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,15,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,16,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,17,Higher Secondary,Females,0
7,Nct Of Delhi,Urban,18,Higher Secondary,Females,57593
7,Nct Of Delhi,Urban,19,Higher Secondary,Females,66268
7,Nct Of Delhi,Urban,20-24,Higher Secondary,Females,171013
7,Nct Of Delhi,Urban,25-29,Higher Secondary,Females,86496
7,Nct Of Delhi,Urban,30-34,Higher Secondary,Females,69239
7,Nct Of Delhi,Urban,35-39,Higher Secondary,Females,61609
7,Nct Of Delhi,Urban,40-44,Higher Secondary,Females,45562
7,Nct Of Delhi,Urban,45-49,Higher Secondary,Females,34378
7,Nct Of Delhi,Urban,50-54,Higher Secondary,Females,22338
7,Nct Of Delhi,Urban,55-59,Higher Secondary,Females,15287
7,Nct Of Delhi,Urban,60-64,Higher Secondary,Females,10787
7,Nct Of Delhi,Urban,65-69,Higher Secondary,Females,5858
7,Nct Of Delhi,Urban,70-74,Higher Secondary,Females,3154
7,Nct Of Delhi,Urban,75-79,Higher Secondary,Females,1361
7,Nct Of Delhi,Urban,80+,Higher Secondary,Females,1517
7,Nct Of Delhi,Urban,Age not stated,Higher Secondary,Females,489
8,Rajasthan,Total,All ages,Higher Secondary,Females,762977
8,Rajasthan,Total,0-6,Higher Secondary,Females,0
8,Rajasthan,Total,7,Higher Secondary,Females,0
8,Rajasthan,Total,8,Higher Secondary,Females,0
8,Rajasthan,Total,9,Higher Secondary,Females,0
8,Rajasthan,Total,10,Higher Secondary,Females,0
8,Rajasthan,Total,11,Higher Secondary,Females,0
8,Rajasthan,Total,12,Higher Secondary,Females,0
8,Rajasthan,Total,13,Higher Secondary,Females,0
8,Rajasthan,Total,14,Higher Secondary,Females,0
8,Rajasthan,Total,15,Higher Secondary,Females,0
8,Rajasthan,Total,16,Higher Secondary,Females,0
8,Rajasthan,Total,17,Higher Secondary,Females,0
8,Rajasthan,Total,18,Higher Secondary,Females,132074
8,Rajasthan,Total,19,Higher Secondary,Females,116931
8,Rajasthan,Total,20-24,Higher Secondary,Females,258210
8,Rajasthan,Total,25-29,Higher Secondary,Females,80618
8,Rajasthan,Total,30-34,Higher Secondary,Females,57788
8,Rajasthan,Total,35-39,Higher Secondary,Females,40876
8,Rajasthan,Total,40-44,Higher Secondary,Females,26696
8,Rajasthan,Total,45-49,Higher Secondary,Females,18097
8,Rajasthan,Total,50-54,Higher Secondary,Females,11352
8,Rajasthan,Total,55-59,Higher Secondary,Females,7124
8,Rajasthan,Total,60-64,Higher Secondary,Females,4293
8,Rajasthan,Total,65-69,Higher Secondary,Females,2766
8,Rajasthan,Total,70-74,Higher Secondary,Females,1314
8,Rajasthan,Total,75-79,Higher Secondary,Females,608
8,Rajasthan,Total,80+,Higher Secondary,Females,1034
8,Rajasthan,Total,Age not stated,Higher Secondary,Females,3196
8,Rajasthan,Rural,All ages,Higher Secondary,Females,345366
8,Rajasthan,Rural,0-6,Higher Secondary,Females,0
8,Rajasthan,Rural,7,Higher Secondary,Females,0
8,Rajasthan,Rural,8,Higher Secondary,Females,0
8,Rajasthan,Rural,9,Higher Secondary,Females,0
8,Rajasthan,Rural,10,Higher Secondary,Females,0
8,Rajasthan,Rural,11,Higher Secondary,Females,0
8,Rajasthan,Rural,12,Higher Secondary,Females,0
8,Rajasthan,Rural,13,Higher Secondary,Females,0
8,Rajasthan,Rural,14,Higher Secondary,Females,0
8,Rajasthan,Rural,15,Higher Secondary,Females,0
8,Rajasthan,Rural,16,Higher Secondary,Females,0
8,Rajasthan,Rural,17,Higher Secondary,Females,0
8,Rajasthan,Rural,18,Higher Secondary,Females,70588
8,Rajasthan,Rural,19,Higher Secondary,Females,58616
8,Rajasthan,Rural,20-24,Higher Secondary,Females,135480
8,Rajasthan,Rural,25-29,Higher Secondary,Females,35510
8,Rajasthan,Rural,30-34,Higher Secondary,Females,20202
8,Rajasthan,Rural,35-39,Higher Secondary,Females,10963
8,Rajasthan,Rural,40-44,Higher Secondary,Females,5703
8,Rajasthan,Rural,45-49,Higher Secondary,Females,2828
8,Rajasthan,Rural,50-54,Higher Secondary,Females,1364
8,Rajasthan,Rural,55-59,Higher Secondary,Females,671
8,Rajasthan,Rural,60-64,Higher Secondary,Females,348
8,Rajasthan,Rural,65-69,Higher Secondary,Females,556
8,Rajasthan,Rural,70-74,Higher Secondary,Females,217
8,Rajasthan,Rural,75-79,Higher Secondary,Females,78
8,Rajasthan,Rural,80+,Higher Secondary,Females,337
8,Rajasthan,Rural,Age not stated,Higher Secondary,Females,1905
8,Rajasthan,Urban,All ages,Higher Secondary,Females,417611
8,Rajasthan,Urban,0-6,Higher Secondary,Females,0
8,Rajasthan,Urban,7,Higher Secondary,Females,0
8,Rajasthan,Urban,8,Higher Secondary,Females,0
8,Rajasthan,Urban,9,Higher Secondary,Females,0
8,Rajasthan,Urban,10,Higher Secondary,Females,0
8,Rajasthan,Urban,11,Higher Secondary,Females,0
8,Rajasthan,Urban,12,Higher Secondary,Females,0
8,Rajasthan,Urban,13,Higher Secondary,Females,0
8,Rajasthan,Urban,14,Higher Secondary,Females,0
8,Rajasthan,Urban,15,Higher Secondary,Females,0
8,Rajasthan,Urban,16,Higher Secondary,Females,0
8,Rajasthan,Urban,17,Higher Secondary,Females,0
8,Rajasthan,Urban,18,Higher Secondary,Females,61486
8,Rajasthan,Urban,19,Higher Secondary,Females,58315
8,Rajasthan,Urban,20-24,Higher Secondary,Females,122730
8,Rajasthan,Urban,25-29,Higher Secondary,Females,45108
8,Rajasthan,Urban,30-34,Higher Secondary,Females,37586
8,Rajasthan,Urban,35-39,Higher Secondary,Females,29913
8,Rajasthan,Urban,40-44,Higher Secondary,Females,20993
8,Rajasthan,Urban,45-49,Higher Secondary,Females,15269
8,Rajasthan,Urban,50-54,Higher Secondary,Females,9988
8,Rajasthan,Urban,55-59,Higher Secondary,Females,6453
8,Rajasthan,Urban,60-64,Higher Secondary,Females,3945
8,Rajasthan,Urban,65-69,Higher Secondary,Females,2210
8,Rajasthan,Urban,70-74,Higher Secondary,Females,1097
8,Rajasthan,Urban,75-79,Higher Secondary,Females,530
8,Rajasthan,Urban,80+,Higher Secondary,Females,697
8,Rajasthan,Urban,Age not stated,Higher Secondary,Females,1291
9,Uttar Pradesh,Total,All ages,Higher Secondary,Females,3986422
9,Uttar Pradesh,Total,0-6,Higher Secondary,Females,0
9,Uttar Pradesh,Total,7,Higher Secondary,Females,0
9,Uttar Pradesh,Total,8,Higher Secondary,Females,0
9,Uttar Pradesh,Total,9,Higher Secondary,Females,0
9,Uttar Pradesh,Total,10,Higher Secondary,Females,0
9,Uttar Pradesh,Total,11,Higher Secondary,Females,0
9,Uttar Pradesh,Total,12,Higher Secondary,Females,0
9,Uttar Pradesh,Total,13,Higher Secondary,Females,0
9,Uttar Pradesh,Total,14,Higher Secondary,Females,0
9,Uttar Pradesh,Total,15,Higher Secondary,Females,0
9,Uttar Pradesh,Total,16,Higher Secondary,Females,0
9,Uttar Pradesh,Total,17,Higher Secondary,Females,0
9,Uttar Pradesh,Total,18,Higher Secondary,Females,633077
9,Uttar Pradesh,Total,19,Higher Secondary,Females,499060
9,Uttar Pradesh,Total,20-24,Higher Secondary,Females,1254113
9,Uttar Pradesh,Total,25-29,Higher Secondary,Females,453617
9,Uttar Pradesh,Total,30-34,Higher Secondary,Females,324956
9,Uttar Pradesh,Total,35-39,Higher Secondary,Females,267020
9,Uttar Pradesh,Total,40-44,Higher Secondary,Females,182755
9,Uttar Pradesh,Total,45-49,Higher Secondary,Females,128022
9,Uttar Pradesh,Total,50-54,Higher Secondary,Females,80686
9,Uttar Pradesh,Total,55-59,Higher Secondary,Females,51527
9,Uttar Pradesh,Total,60-64,Higher Secondary,Females,31551
9,Uttar Pradesh,Total,65-69,Higher Secondary,Females,20451
9,Uttar Pradesh,Total,70-74,Higher Secondary,Females,10347
9,Uttar Pradesh,Total,75-79,Higher Secondary,Females,5215
9,Uttar Pradesh,Total,80+,Higher Secondary,Females,14511
9,Uttar Pradesh,Total,Age not stated,Higher Secondary,Females,29514
9,Uttar Pradesh,Rural,All ages,Higher Secondary,Females,2441515
9,Uttar Pradesh,Rural,0-6,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,7,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,8,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,9,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,10,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,11,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,12,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,13,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,14,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,15,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,16,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,17,Higher Secondary,Females,0
9,Uttar Pradesh,Rural,18,Higher Secondary,Females,432102
9,Uttar Pradesh,Rural,19,Higher Secondary,Females,323028
9,Uttar Pradesh,Rural,20-24,Higher Secondary,Females,841335
9,Uttar Pradesh,Rural,25-29,Higher Secondary,Females,293562
9,Uttar Pradesh,Rural,30-34,Higher Secondary,Females,192180
9,Uttar Pradesh,Rural,35-39,Higher Secondary,Females,138240
9,Uttar Pradesh,Rural,40-44,Higher Secondary,Females,83295
9,Uttar Pradesh,Rural,45-49,Higher Secondary,Females,49250
9,Uttar Pradesh,Rural,50-54,Higher Secondary,Females,27159
9,Uttar Pradesh,Rural,55-59,Higher Secondary,Females,15849
9,Uttar Pradesh,Rural,60-64,Higher Secondary,Females,8442
9,Uttar Pradesh,Rural,65-69,Higher Secondary,Females,7192
9,Uttar Pradesh,Rural,70-74,Higher Secondary,Females,3368
9,Uttar Pradesh,Rural,75-79,Higher Secondary,Females,1951
9,Uttar Pradesh,Rural,80+,Higher Secondary,Females,7772
9,Uttar Pradesh,Rural,Age not stated,Higher Secondary,Females,16790
9,Uttar Pradesh,Urban,All ages,Higher Secondary,Females,1544907
9,Uttar Pradesh,Urban,0-6,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,7,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,8,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,9,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,10,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,11,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,12,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,13,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,14,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,15,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,16,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,17,Higher Secondary,Females,0
9,Uttar Pradesh,Urban,18,Higher Secondary,Females,200975
9,Uttar Pradesh,Urban,19,Higher Secondary,Females,176032
9,Uttar Pradesh,Urban,20-24,Higher Secondary,Females,412778
9,Uttar Pradesh,Urban,25-29,Higher Secondary,Females,160055
9,Uttar Pradesh,Urban,30-34,Higher Secondary,Females,132776
9,Uttar Pradesh,Urban,35-39,Higher Secondary,Females,128780
9,Uttar Pradesh,Urban,40-44,Higher Secondary,Females,99460
9,Uttar Pradesh,Urban,45-49,Higher Secondary,Females,78772
9,Uttar Pradesh,Urban,50-54,Higher Secondary,Females,53527
9,Uttar Pradesh,Urban,55-59,Higher Secondary,Females,35678
9,Uttar Pradesh,Urban,60-64,Higher Secondary,Females,23109
9,Uttar Pradesh,Urban,65-69,Higher Secondary,Females,13259
9,Uttar Pradesh,Urban,70-74,Higher Secondary,Females,6979
9,Uttar Pradesh,Urban,75-79,Higher Secondary,Females,3264
9,Uttar Pradesh,Urban,80+,Higher Secondary,Females,6739
9,Uttar Pradesh,Urban,Age not stated,Higher Secondary,Females,12724
10,Bihar,Total,All ages,Higher Secondary,Females,1255317
10,Bihar,Total,0-6,Higher Secondary,Females,0
10,Bihar,Total,7,Higher Secondary,Females,0
10,Bihar,Total,8,Higher Secondary,Females,0
10,Bihar,Total,9,Higher Secondary,Females,0
10,Bihar,Total,10,Higher Secondary,Females,0
10,Bihar,Total,11,Higher Secondary,Females,0
10,Bihar,Total,12,Higher Secondary,Females,0
10,Bihar,Total,13,Higher Secondary,Females,0
10,Bihar,Total,14,Higher Secondary,Females,0
10,Bihar,Total,15,Higher Secondary,Females,0
10,Bihar,Total,16,Higher Secondary,Females,0
10,Bihar,Total,17,Higher Secondary,Females,0
10,Bihar,Total,18,Higher Secondary,Females,162569
10,Bihar,Total,19,Higher Secondary,Females,121779
10,Bihar,Total,20-24,Higher Secondary,Females,373369
10,Bihar,Total,25-29,Higher Secondary,Females,187488
10,Bihar,Total,30-34,Higher Secondary,Females,155047
10,Bihar,Total,35-39,Higher Secondary,Females,115168
10,Bihar,Total,40-44,Higher Secondary,Females,60146
10,Bihar,Total,45-49,Higher Secondary,Females,31726
10,Bihar,Total,50-54,Higher Secondary,Females,15923
10,Bihar,Total,55-59,Higher Secondary,Females,10419
10,Bihar,Total,60-64,Higher Secondary,Females,5991
10,Bihar,Total,65-69,Higher Secondary,Females,4735
10,Bihar,Total,70-74,Higher Secondary,Females,2115
10,Bihar,Total,75-79,Higher Secondary,Females,956
10,Bihar,Total,80+,Higher Secondary,Females,2883
10,Bihar,Total,Age not stated,Higher Secondary,Females,5003
10,Bihar,Rural,All ages,Higher Secondary,Females,886039
10,Bihar,Rural,0-6,Higher Secondary,Females,0
10,Bihar,Rural,7,Higher Secondary,Females,0
10,Bihar,Rural,8,Higher Secondary,Females,0
10,Bihar,Rural,9,Higher Secondary,Females,0
10,Bihar,Rural,10,Higher Secondary,Females,0
10,Bihar,Rural,11,Higher Secondary,Females,0
10,Bihar,Rural,12,Higher Secondary,Females,0
10,Bihar,Rural,13,Higher Secondary,Females,0
10,Bihar,Rural,14,Higher Secondary,Females,0
10,Bihar,Rural,15,Higher Secondary,Females,0
10,Bihar,Rural,16,Higher Secondary,Females,0
10,Bihar,Rural,17,Higher Secondary,Females,0
10,Bihar,Rural,18,Higher Secondary,Females,116112
10,Bihar,Rural,19,Higher Secondary,Females,84157
10,Bihar,Rural,20-24,Higher Secondary,Females,272580
10,Bihar,Rural,25-29,Higher Secondary,Females,138147
10,Bihar,Rural,30-34,Higher Secondary,Females,110461
10,Bihar,Rural,35-39,Higher Secondary,Females,80372
10,Bihar,Rural,40-44,Higher Secondary,Females,39103
10,Bihar,Rural,45-49,Higher Secondary,Females,18568
10,Bihar,Rural,50-54,Higher Secondary,Females,8243
10,Bihar,Rural,55-59,Higher Secondary,Females,5351
10,Bihar,Rural,60-64,Higher Secondary,Females,3042
10,Bihar,Rural,65-69,Higher Secondary,Females,2797
10,Bihar,Rural,70-74,Higher Secondary,Females,1267
10,Bihar,Rural,75-79,Higher Secondary,Females,567
10,Bihar,Rural,80+,Higher Secondary,Females,1994
10,Bihar,Rural,Age not stated,Higher Secondary,Females,3278
10,Bihar,Urban,All ages,Higher Secondary,Females,369278
10,Bihar,Urban,0-6,Higher Secondary,Females,0
10,Bihar,Urban,7,Higher Secondary,Females,0
10,Bihar,Urban,8,Higher Secondary,Females,0
10,Bihar,Urban,9,Higher Secondary,Females,0
10,Bihar,Urban,10,Higher Secondary,Females,0
10,Bihar,Urban,11,Higher Secondary,Females,0
10,Bihar,Urban,12,Higher Secondary,Females,0
10,Bihar,Urban,13,Higher Secondary,Females,0
10,Bihar,Urban,14,Higher Secondary,Females,0
10,Bihar,Urban,15,Higher Secondary,Females,0
10,Bihar,Urban,16,Higher Secondary,Females,0
10,Bihar,Urban,17,Higher Secondary,Females,0
10,Bihar,Urban,18,Higher Secondary,Females,46457
10,Bihar,Urban,19,Higher Secondary,Females,37622
10,Bihar,Urban,20-24,Higher Secondary,Females,100789
10,Bihar,Urban,25-29,Higher Secondary,Females,49341
10,Bihar,Urban,30-34,Higher Secondary,Females,44586
10,Bihar,Urban,35-39,Higher Secondary,Females,34796
10,Bihar,Urban,40-44,Higher Secondary,Females,21043
10,Bihar,Urban,45-49,Higher Secondary,Females,13158
10,Bihar,Urban,50-54,Higher Secondary,Females,7680
10,Bihar,Urban,55-59,Higher Secondary,Females,5068
10,Bihar,Urban,60-64,Higher Secondary,Females,2949
10,Bihar,Urban,65-69,Higher Secondary,Females,1938
10,Bihar,Urban,70-74,Higher Secondary,Females,848
10,Bihar,Urban,75-79,Higher Secondary,Females,389
10,Bihar,Urban,80+,Higher Secondary,Females,889
10,Bihar,Urban,Age not stated,Higher Secondary,Females,1725
11,Sikkim,Total,All ages,Higher Secondary,Females,15212
11,Sikkim,Total,0-6,Higher Secondary,Females,0
11,Sikkim,Total,7,Higher Secondary,Females,0
11,Sikkim,Total,8,Higher Secondary,Females,0
11,Sikkim,Total,9,Higher Secondary,Females,0
11,Sikkim,Total,10,Higher Secondary,Females,0
11,Sikkim,Total,11,Higher Secondary,Females,0
11,Sikkim,Total,12,Higher Secondary,Females,0
11,Sikkim,Total,13,Higher Secondary,Females,0
11,Sikkim,Total,14,Higher Secondary,Females,0
11,Sikkim,Total,15,Higher Secondary,Females,0
11,Sikkim,Total,16,Higher Secondary,Females,0
11,Sikkim,Total,17,Higher Secondary,Females,0
11,Sikkim,Total,18,Higher Secondary,Females,847
11,Sikkim,Total,19,Higher Secondary,Females,1161
11,Sikkim,Total,20-24,Higher Secondary,Females,5249
11,Sikkim,Total,25-29,Higher Secondary,Females,2725
11,Sikkim,Total,30-34,Higher Secondary,Females,1873
11,Sikkim,Total,35-39,Higher Secondary,Females,1408
11,Sikkim,Total,40-44,Higher Secondary,Females,842
11,Sikkim,Total,45-49,Higher Secondary,Females,513
11,Sikkim,Total,50-54,Higher Secondary,Females,299
11,Sikkim,Total,55-59,Higher Secondary,Females,157
11,Sikkim,Total,60-64,Higher Secondary,Females,38
11,Sikkim,Total,65-69,Higher Secondary,Females,26
11,Sikkim,Total,70-74,Higher Secondary,Females,16
11,Sikkim,Total,75-79,Higher Secondary,Females,9
11,Sikkim,Total,80+,Higher Secondary,Females,23
11,Sikkim,Total,Age not stated,Higher Secondary,Females,26
11,Sikkim,Rural,All ages,Higher Secondary,Females,8398
11,Sikkim,Rural,0-6,Higher Secondary,Females,0
11,Sikkim,Rural,7,Higher Secondary,Females,0
11,Sikkim,Rural,8,Higher Secondary,Females,0
11,Sikkim,Rural,9,Higher Secondary,Females,0
11,Sikkim,Rural,10,Higher Secondary,Females,0
11,Sikkim,Rural,11,Higher Secondary,Females,0
11,Sikkim,Rural,12,Higher Secondary,Females,0
11,Sikkim,Rural,13,Higher Secondary,Females,0
11,Sikkim,Rural,14,Higher Secondary,Females,0
11,Sikkim,Rural,15,Higher Secondary,Females,0
11,Sikkim,Rural,16,Higher Secondary,Females,0
11,Sikkim,Rural,17,Higher Secondary,Females,0
11,Sikkim,Rural,18,Higher Secondary,Females,474
11,Sikkim,Rural,19,Higher Secondary,Females,675
11,Sikkim,Rural,20-24,Higher Secondary,Females,3207
11,Sikkim,Rural,25-29,Higher Secondary,Females,1682
11,Sikkim,Rural,30-34,Higher Secondary,Females,1008
11,Sikkim,Rural,35-39,Higher Secondary,Females,666
11,Sikkim,Rural,40-44,Higher Secondary,Females,324
11,Sikkim,Rural,45-49,Higher Secondary,Females,168
11,Sikkim,Rural,50-54,Higher Secondary,Females,82
11,Sikkim,Rural,55-59,Higher Secondary,Females,42
